"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ANATOMY & MORPHOLOGY','CHEMISTRY, MEDICINAL','IMMUNOLOGY','MEDICINE, RESEARCH & EXPERIMENTAL','NEUROSCIENCES','PATHOLOGY','PHARMACOLOGY & PHARMACY','PHYSIOLOGY','PSYCHOLOGY, CLINICAL','TOXICOLOGY' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
1015,Endocrine Metabolic & Immune Disorders-Drug Targets,783,1.104,0.000940,0.364
1016,ACTA MICROBIOLOGICA ET IMMUNOLOGICA HUNGARICA,371,1.079,0.000490,0.197
1016,Cutaneous and Ocular Toxicology,683,1.079,0.001090,0.235
1018,DRUGS OF TODAY,857,1.074,0.000930,0.237
1019,VERHALTENSTHERAPIE,266,1.073,0.000350,0.242
1020,ARQUIVOS DE NEURO-PSIQUIATRIA,"2,995",1.048,0.003210,0.311
1021,DIAGNOSTICA,991,1.047,0.000500,0.399
1022,CytoJournal,320,1.042,0.000540,0.335
1023,INDIAN JOURNAL OF PHARMACOLOGY,"1,629",1.040,0.001760,0.226
1024,SURGICAL AND RADIOLOGIC ANATOMY,"3,148",1.039,0.002840,0.262
1025,FLUORIDE,"1,009",1.033,0.000340,0.133
1026,International Journal of Immunogenetics,773,1.031,0.001010,0.228
1027,TRANSFUSION CLINIQUE ET BIOLOGIQUE,516,1.029,0.000540,0.171
1028,JOURNAL OF FAMILY VIOLENCE,"2,654",1.028,0.002630,0.460
1029,ACTA ZOOLOGICA,"1,057",1.012,0.001000,0.333
1030,PEDIATRIC AND DEVELOPMENTAL PATHOLOGY,"1,243",1.008,0.001320,0.308
1031,Annual Reports in Medicinal Chemistry,302,1.000,0.000190,0.214
1031,JOURNAL OF PSYCHOPHYSIOLOGY,763,1.000,0.000400,0.332
1031,NETWORK-COMPUTATION IN NEURAL SYSTEMS,755,1.000,0.000110,0.228
1031,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES,"3,185",1.000,0.000670,0.190
1035,INTERNATIONAL JOURNAL OF SURGICAL PATHOLOGY,"1,359",0.975,0.001910,0.257
1036,ARCHIVES ITALIENNES DE BIOLOGIE,656,0.974,0.000420,0.303
1037,TOXICOLOGICAL AND ENVIRONMENTAL CHEMISTRY,"1,544",0.971,0.001570,0.195
1038,ISJ-Invertebrate Survival Journal,467,0.967,0.000520,0.224
1039,Clinical and Investigative Medicine,"1,048",0.966,0.000990,0.336
1040,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL HYPNOSIS,686,0.963,0.000370,0.207
1040,Journal of Child Sexual Abuse,"1,048",0.963,0.001360,0.381
1042,TRANSPLANTATION PROCEEDINGS,"12,748",0.959,0.011720,0.258
1043,Brain Impairment,357,0.958,0.000430,0.294
1044,Letters in Drug Design & Discovery,984,0.953,0.000960,0.114
1045,Indian Journal of Medical Microbiology,"1,480",0.950,0.001660,0.253
1045,Sexual and Relationship Therapy,647,0.950,0.000790,0.388
1047,CLINICAL NEUROPATHOLOGY,917,0.947,0.000860,0.354
1048,INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS,"1,927",0.945,0.002150,0.259
1049,Iranian Journal of Immunology,300,0.937,0.000410,0.207
1050,Journal of Rational-Emotive and Cognitive-Behavior Therapy,481,0.933,0.000320,0.225
1051,JOURNAL OF CONSTRUCTIVIST PSYCHOLOGY,356,0.909,0.000270,0.167
1052,Aerospace Medicine and Human Performance,388,0.904,0.001190,0.247
1053,Therapeutic Innovation & Regulatory Science,371,0.901,0.001600,0.260
1054,Nagoya Journal of Medical Science,483,0.897,0.000930,0.269
1055,Clinical Case Studies,329,0.867,0.000370,0.184
1056,ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE,"1,295",0.865,0.001040,0.168
1057,YONAGO ACTA MEDICA,188,0.850,0.000420,0.220
1058,ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE,301,0.842,0.000200,0.159
1059,PSYCHOTHERAPIE PSYCHOSOMATIK MEDIZINISCHE PSYCHOLOGIE,836,0.835,0.000720,0.201
1060,Journal of Aggression Maltreatment & Trauma,974,0.833,0.001290,0.302
1061,Current Pharmaceutical Analysis,339,0.829,0.000350,0.112
1062,PSYCHOANALYTIC PSYCHOLOGY,793,0.828,0.000980,0.409
1063,Chemosensory Perception,373,0.824,0.000590,0.479
1064,Undersea and Hyperbaric Medicine,935,0.822,0.000800,0.207
1065,PHARMAZIE,"3,424",0.820,0.001720,0.183
1066,Journal of Experimental Psychopathology,295,0.812,0.000760,0.335
1067,Bangladesh Journal of Pharmacology,508,0.811,0.000610,0.091
1068,INVERTEBRATE NEUROSCIENCE,323,0.800,0.000190,0.257
1068,Revista Romana de Medicina de Laborator,182,0.800,0.000190,0.076
1070,JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY,"3,094",0.798,0.001800,0.588
1071,FOLIA MORPHOLOGICA,821,0.780,0.000790,0.144
1072,BIOLOGICAL RHYTHM RESEARCH,681,0.773,0.000860,0.156
1073,Expert Opinion on Orphan Drugs,371,0.763,0.001300,0.188
1074,Revista Espanola de Quimioterapia,358,0.760,0.000410,0.123
1075,Journal of Biopharmaceutical Statistics,"1,273",0.756,0.002530,0.464
1076,International Journal of Pharmacology,840,0.754,0.000780,0.136
1077,Sleep and Biological Rhythms,600,0.752,0.000830,0.267
1078,Behavioral Psychology-Psicologia Conductual,390,0.742,0.000330,0.161
1079,European Journal of Inflammation,197,0.733,0.000290,0.108
1080,CHILD & FAMILY BEHAVIOR THERAPY,426,0.731,0.000230,0.250
1081,BEHAVIORAL INTERVENTIONS,489,0.730,0.000630,0.366
1082,International Journal of Cognitive Therapy,543,0.727,0.000950,0.630
1083,European Journal of Hospital Pharmacy-Science and Practice,270,0.717,0.000590,0.138
1084,NEUROENDOCRINOLOGY LETTERS,"2,082",0.698,0.001710,0.200
1084,Zeitschrift fur Sexualforschung,124,0.698,0.000140,0.116
1086,CRYOLETTERS,996,0.694,0.000670,0.177
1087,DISSOLUTION TECHNOLOGIES,423,0.674,0.000150,0.096
1087,LYMPHOLOGY,813,0.674,0.001000,0.750
1089,Zeitschrift fur Psychiatrie Psychologie und Psychotherapie,226,0.673,0.000150,0.091
1090,POLISH JOURNAL OF PATHOLOGY,448,0.664,0.000650,0.194
1091,M S-MEDECINE SCIENCES,796,0.661,0.000590,0.076
1092,ANATOMIA HISTOLOGIA EMBRYOLOGIA,880,0.657,0.000720,0.174
1093,Zeitschrift fur Gesundheitspsychologie,140,0.643,0.000190,0.240
1094,JOURNAL OF THE PAKISTAN MEDICAL ASSOCIATION,"3,344",0.642,0.003170,0.158
1095,ACTA MEDICA OKAYAMA,756,0.635,0.000680,0.169
1096,INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES,"2,237",0.634,0.001090,0.146
1097,Clinica y Salud,207,0.632,0.000110,Not Available
1098,Fetal and Pediatric Pathology,345,0.626,0.000600,0.160
1099,FOOD AND DRUG LAW JOURNAL,266,0.619,0.000270,0.181
1100,AMERICAN JOURNAL OF FAMILY THERAPY,707,0.610,0.000430,0.234
1101,Terapia Psicologica,288,0.600,0.000230,0.139
1102,Pakistan Journal of Pharmaceutical Sciences,"2,021",0.596,0.002570,0.124
1103,Journal of Cognitive Psychotherapy,885,0.595,0.000450,Not Available
1104,AMERICAN INDIAN AND ALASKA NATIVE MENTAL HEALTH RESEARCH,282,0.579,0.000250,0.302
1105,BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE,"2,398",0.567,0.001980,0.076
1105,CHEMISTRY OF NATURAL COMPOUNDS,"2,814",0.567,0.001860,0.080
1107,Natural Product Communications,"3,699",0.554,0.004260,0.141
1108,Pediatric Allergy Immunology and Pulmonology,214,0.551,0.000570,0.233
1109,ZEITSCHRIFT FUR KLINISCHE PSYCHOLOGIE UND PSYCHOTHERAPIE,465,0.550,0.000200,0.145
1110,PATHOLOGE,603,0.546,0.000560,0.108
1111,LEPROSY REVIEW,813,0.541,0.000850,0.282
1112,AMERICAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,"1,664",0.539,0.000990,0.204
1113,Indian Journal of Pathology and Microbiology,"1,251",0.521,0.000970,0.125
1114,NEUROCIRUGIA,296,0.519,0.000230,0.088
1115,Brazilian Journal of Pharmaceutical Sciences,859,0.512,0.000920,0.143
1116,PHARMACEUTICAL CHEMISTRY JOURNAL,"1,641",0.510,0.000860,0.079
1117,ANNALES DE BIOLOGIE CLINIQUE,577,0.503,0.000400,0.071
1118,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,316,0.500,0.000270,0.086
1119,Psychiatry and Clinical Psychopharmacology,49,0.476,0.000070,0.090
1120,ACTA POLONIAE PHARMACEUTICA,"1,917",0.447,0.001440,0.139
1121,Revista Iberoamericana de Diagnostico y Evaluacion-e Avaliacao Psicologica,133,0.443,0.000040,0.024
1122,PSYCHOTHERAPEUT,340,0.441,0.000210,0.053
1123,TROPICAL JOURNAL OF PHARMACEUTICAL RESEARCH,"1,878",0.439,0.002310,0.117
1124,INTERNATIONAL JOURNAL OF GROUP PSYCHOTHERAPY,414,0.430,0.000290,0.129
1125,Indian Journal of Pharmaceutical Education and Research,414,0.425,0.000370,0.055
1126,Revista Argentina de Clinica Psicologica,110,0.419,0.000100,0.058
1127,ACUPUNCTURE & ELECTRO-THERAPEUTICS RESEARCH,194,0.417,0.000030,0.044
1128,ANNALES DE PATHOLOGIE,306,0.415,0.000220,0.075
1129,Journal of Hematopathology,99,0.410,0.000210,0.133
1130,Malaysian Journal of Pathology,288,0.393,0.000400,0.162
1131,INTERNATIONAL JOURNAL OF MORPHOLOGY,"1,086",0.369,0.000860,0.055
1132,Journal of Evidence-Based Psychotherapies,34,0.361,0.000110,0.121
1133,CESKA A SLOVENSKA NEUROLOGIE A NEUROCHIRURGIE,223,0.355,0.000140,0.021
1134,JOURNAL OF EVOLUTIONARY BIOCHEMISTRY AND PHYSIOLOGY,390,0.351,0.000180,0.048
1135,KLINISCHE NEUROPHYSIOLOGIE,40,0.325,0.000030,0.023
1136,PERSPECTIVES IN BIOLOGY AND MEDICINE,998,0.304,0.000620,0.233
1137,Neurochemical Journal,163,0.298,0.000150,0.049
1138,Latin American Journal of Pharmacy,793,0.290,0.000730,0.035
1139,YAKUGAKU ZASSHI-JOURNAL OF THE PHARMACEUTICAL SOCIETY OF JAPAN,"1,451",0.286,0.000430,0.038
1140,Journal of Food Safety and Food Quality-Archiv fur Lebensmittelhygiene,140,0.282,0.000050,0.038
1141,ZHURNAL VYSSHEI NERVNOI DEYATELNOSTI IMENI I P PAVLOVA,290,0.269,0.000170,0.044
1142,Medecine Nucleaire-Imagerie Fonctionnelle et Metabolique,101,0.268,0.000050,0.014
1143,NEUROPHYSIOLOGY,224,0.267,0.000180,0.043
1144,BIOPHARM INTERNATIONAL,277,0.263,0.000340,0.067
1145,INVESTIGACION CLINICA,175,0.250,0.000150,0.074
1146,Journal of the History of the Neurosciences,250,0.244,0.000190,0.123
1147,Revista Brasileira de Medicina do Esporte,909,0.236,0.000300,0.051
1148,Current Topics in Nutraceutical Research,110,0.228,0.000070,0.044
1149,International Journal of Clinical and Experimental Pathology,"9,613",0.205,0.023430,0.274
1150,Asian Biomedicine,253,0.200,0.000330,0.064
1151,International Journal of Clinical and Experimental Medicine,"6,960",0.181,0.018530,0.157
1152,Journal of the Anatomical Society of India,240,0.168,0.000110,0.039
1153,GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK,51,0.143,0.000020,0.019
1154,Ideggyogyaszati Szemle-Clinical Neuroscience,144,0.113,0.000150,0.045
1155,DRUGS OF THE FUTURE,327,0.104,0.000190,0.031
1156,Journal of Neurological Sciences-Turkish,89,0.075,0.000050,0.011
1157,Current Medical Science,20,Not Available,0.000000,Not Available
1157,European Journal of Health Psychology,0,Not Available,0.000000,Not Available
1157,Perspectives on Behavior Science,25,Not Available,0.000000,Not Available
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
